route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_load_information,wheelchair_accessible,bikes_allowed
1,2024_08_12-DX-MVS-Weekday-001,1560937,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561189,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560998,"San Francisco International Airport",1,,001B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560941,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561250,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560999,"San Francisco International Airport",1,,001B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560942,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561193,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561000,"San Francisco International Airport",1,,001B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560943,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561251,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561001,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561194,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560944,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561252,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561002,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561195,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560945,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561253,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561003,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561196,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560946,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561254,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561004,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561197,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560947,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561255,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561005,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561198,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560948,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561256,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561006,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561199,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560949,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561257,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561007,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561200,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560950,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561258,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561008,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561201,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560951,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561259,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561009,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561202,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560952,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561260,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561010,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561203,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560953,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561261,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561011,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561204,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560954,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561264,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561012,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561208,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560955,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561265,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561013,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561205,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560956,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561266,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561014,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561209,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560957,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561262,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561015,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561210,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560958,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561263,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561016,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561206,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560959,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561267,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561017,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561207,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560960,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561268,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561025,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561211,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560961,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561269,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561018,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561212,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560963,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561270,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561019,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561213,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560964,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561271,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561020,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561214,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560965,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561272,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561026,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561215,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560962,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561273,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561021,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561216,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560966,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561274,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561027,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561217,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560967,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561275,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561022,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561218,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560968,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561276,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561023,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561219,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560969,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561277,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561024,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561220,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560970,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561278,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561028,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561221,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560971,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561279,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561029,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561222,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560972,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561280,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561030,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561223,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560973,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561281,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561031,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561224,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560974,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561282,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561032,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561225,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560975,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561283,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561033,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561226,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560976,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561284,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561034,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561227,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560977,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561285,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561035,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561229,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560978,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561286,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561036,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561230,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560979,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561287,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561037,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561231,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560980,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561288,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561038,"San Francisco Int'l Airport / Millbrae",1,,001D_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561228,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560981,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561289,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561039,"San Francisco Int'l Airport / Millbrae",1,,001D_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561232,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560982,"San Francisco International Airport",1,,001A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561290,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561040,"San Francisco Int'l Airport / Millbrae",1,,001D_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561233,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560983,"San Francisco Int'l Airport / Millbrae",1,,001C_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561293,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561052,"San Francisco Int'l Airport / Millbrae",1,,001D_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561234,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560984,"San Francisco Int'l Airport / Millbrae",1,,001C_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561294,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561053,"San Francisco Int'l Airport / Millbrae",1,,001D_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561235,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560985,"San Francisco Int'l Airport / Millbrae",1,,001C_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561295,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561054,"San Francisco International Airport",1,,,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561236,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560986,"San Francisco Int'l Airport / Millbrae",1,,001C_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561296,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560987,"San Francisco Int'l Airport / Millbrae",1,,001C_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561237,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560988,"San Francisco Int'l Airport / Millbrae",1,,001C_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561297,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561056,"San Francisco International Airport",1,,001B_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561238,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560989,"San Francisco Int'l Airport / Millbrae",1,,001C_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561313,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560990,"San Francisco Int'l Airport / Millbrae",1,,001C_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561239,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560991,"San Francisco Int'l Airport / Millbrae",1,,001C_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561240,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560992,"San Francisco Int'l Airport / Millbrae",1,,001C_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561314,"SF / Pittsburg/Bay Point",0,,002B_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1560993,"San Francisco Int'l Airport / Millbrae",1,,001C_shp,,0,0
1,2024_08_12-DX-MVS-Weekday-001,1561055,"Millbrae (Caltrain Transfer Platform)",1,,001E_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561241,"San Francisco / Antioch",0,,002A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561292,"San Francisco / Antioch",0,,002A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561242,"San Francisco / Antioch",0,,002A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561243,"San Francisco / Antioch",0,,002A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561244,"San Francisco / Antioch",0,,002A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561245,"San Francisco / Antioch",0,,002A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561247,"San Francisco / Antioch",0,,002A_shp,,0,0
2,2024_08_12-DX-MVS-Weekday-001,1561246,"San Francisco / Antioch",0,,002A_shp,,0,0
7,2024_08_12-DX-MVS-Weekday-001,1561316,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
7,2024_08_12-DX-MVS-Weekday-001,1561317,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-DX-MVS-Weekday-001,1561406,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-DX-MVS-Weekday-001,1561318,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
7,2024_08_12-DX-MVS-Weekday-001,1561319,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-DX-MVS-Weekday-001,1561407,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-DX-MVS-Weekday-001,1561320,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-DX-MVS-Weekday-001,1561408,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-DX-MVS-Weekday-001,1561321,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-DX-MVS-Weekday-001,1561409,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-DX-MVS-Weekday-001,1561322,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-DX-MVS-Weekday-001,1561410,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-DX-MVS-Weekday-001,1561323,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-DX-MVS-Weekday-001,1561411,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-DX-MVS-Weekday-001,1561324,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-DX-MVS-Weekday-001,1561412,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-DX-MVS-Weekday-001,1561325,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-DX-MVS-Weekday-001,1561413,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-DX-MVS-Weekday-001,1561326,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-DX-MVS-Weekday-001,1561414,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-DX-MVS-Weekday-001,1561327,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-DX-MVS-Weekday-001,1561415,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-DX-MVS-Weekday-001,1561328,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-DX-MVS-Weekday-001,1561416,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-DX-MVS-Weekday-001,1561329,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-DX-MVS-Weekday-001,1561417,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-DX-MVS-Weekday-001,1561330,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-DX-MVS-Weekday-001,1561418,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-DX-MVS-Weekday-001,1561331,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-DX-MVS-Weekday-001,1561419,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-DX-MVS-Weekday-001,1561332,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-DX-MVS-Weekday-001,1561420,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-DX-MVS-Weekday-001,1561333,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-DX-MVS-Weekday-001,1561421,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-DX-MVS-Weekday-001,1561334,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-DX-MVS-Weekday-001,1561422,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-DX-MVS-Weekday-001,1561335,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-DX-MVS-Weekday-001,1561423,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-DX-MVS-Weekday-001,1561336,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-DX-MVS-Weekday-001,1561424,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-DX-MVS-Weekday-001,1561337,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-DX-MVS-Weekday-001,1561425,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-DX-MVS-Weekday-001,1561338,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-DX-MVS-Weekday-001,1561426,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-DX-MVS-Weekday-001,1561339,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-DX-MVS-Weekday-001,1561427,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-DX-MVS-Weekday-001,1561340,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
